"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","ELDLYPOP","TOT","PC_POP","A","1961",10.7840509661317,
"DNK","ELDLYPOP","TOT","PC_POP","A","1962",10.949144453866,
"DNK","ELDLYPOP","TOT","PC_POP","A","1963",11.1030442860159,
"DNK","ELDLYPOP","TOT","PC_POP","A","1964",11.2530002706438,
"DNK","ELDLYPOP","TOT","PC_POP","A","1965",11.3930604489042,
"DNK","ELDLYPOP","TOT","PC_POP","A","1966",11.5253510196501,
"DNK","ELDLYPOP","TOT","PC_POP","A","1967",11.675722873053,
"DNK","ELDLYPOP","TOT","PC_POP","A","1968",11.8721966157843,
"DNK","ELDLYPOP","TOT","PC_POP","A","1969",12.0790047139534,
"DNK","ELDLYPOP","TOT","PC_POP","A","1970",12.2737254978343,
"DNK","ELDLYPOP","TOT","PC_POP","A","1971",12.4759879156806,
"DNK","ELDLYPOP","TOT","PC_POP","A","1972",12.6823765384859,
"DNK","ELDLYPOP","TOT","PC_POP","A","1973",12.8920507970948,
"DNK","ELDLYPOP","TOT","PC_POP","A","1974",13.1359733359655,
"DNK","ELDLYPOP","TOT","PC_POP","A","1975",13.3908790397841,
"DNK","ELDLYPOP","TOT","PC_POP","A","1976",13.613854993803,
"DNK","ELDLYPOP","TOT","PC_POP","A","1977",13.840111468786,
"DNK","ELDLYPOP","TOT","PC_POP","A","1978",14.0675962453235,
"DNK","ELDLYPOP","TOT","PC_POP","A","1979",14.2558770106797,
"DNK","ELDLYPOP","TOT","PC_POP","A","1980",14.4074001561967,
"DNK","ELDLYPOP","TOT","PC_POP","A","1981",14.5414923386804,
"DNK","ELDLYPOP","TOT","PC_POP","A","1982",14.6839761538627,
"DNK","ELDLYPOP","TOT","PC_POP","A","1983",14.8262410258927,
"DNK","ELDLYPOP","TOT","PC_POP","A","1984",14.942741233257,
"DNK","ELDLYPOP","TOT","PC_POP","A","1985",15.086891249393,
"DNK","ELDLYPOP","TOT","PC_POP","A","1986",15.2597756405875,
"DNK","ELDLYPOP","TOT","PC_POP","A","1987",15.3776342767266,
"DNK","ELDLYPOP","TOT","PC_POP","A","1988",15.4687468625214,
"DNK","ELDLYPOP","TOT","PC_POP","A","1989",15.5509280492476,
"DNK","ELDLYPOP","TOT","PC_POP","A","1990",15.5849155183518,
"DNK","ELDLYPOP","TOT","PC_POP","A","1991",15.5793087632884,
"DNK","ELDLYPOP","TOT","PC_POP","A","1992",15.5405047405233,
"DNK","ELDLYPOP","TOT","PC_POP","A","1993",15.4800277567037,
"DNK","ELDLYPOP","TOT","PC_POP","A","1994",15.3927362836537,
"DNK","ELDLYPOP","TOT","PC_POP","A","1995",15.2621884935349,
"DNK","ELDLYPOP","TOT","PC_POP","A","1996",15.0844540048728,
"DNK","ELDLYPOP","TOT","PC_POP","A","1997",14.9982400429959,
"DNK","ELDLYPOP","TOT","PC_POP","A","1998",14.9207063016948,
"DNK","ELDLYPOP","TOT","PC_POP","A","1999",14.8554335489521,
"DNK","ELDLYPOP","TOT","PC_POP","A","2000",14.8300540493549,
"DNK","ELDLYPOP","TOT","PC_POP","A","2001",14.8227608839603,
"DNK","ELDLYPOP","TOT","PC_POP","A","2002",14.8301299435922,
"DNK","ELDLYPOP","TOT","PC_POP","A","2003",14.8867105461973,
"DNK","ELDLYPOP","TOT","PC_POP","A","2004",14.9791054801574,
"DNK","ELDLYPOP","TOT","PC_POP","A","2005",15.1075392108314,
"DNK","ELDLYPOP","TOT","PC_POP","A","2006",15.2555484181168,
"DNK","ELDLYPOP","TOT","PC_POP","A","2007",15.4576846364075,
"DNK","ELDLYPOP","TOT","PC_POP","A","2008",15.7430048558741,
"DNK","ELDLYPOP","TOT","PC_POP","A","2009",16.1064136748631,
"DNK","ELDLYPOP","TOT","PC_POP","A","2010",16.5802310645423,
"DNK","ELDLYPOP","TOT","PC_POP","A","2011",17.1187111719793,
"DNK","ELDLYPOP","TOT","PC_POP","A","2012",17.6531948234187,
"DNK","ELDLYPOP","TOT","PC_POP","A","2013",18.0708866663434,
"DNK","ELDLYPOP","TOT","PC_POP","A","2014",18.4527278752718,
"DNK","ELDLYPOP","TOT","PC_POP","A","2015",18.7357132743537,
"DNK","ELDLYPOP","TOT","PC_POP","A","2016",18.9722481926667,
"DNK","ELDLYPOP","TOT","PC_POP","A","2017",19.196697481241,
"DNK","ELDLYPOP","TOT","PC_POP","A","2018",19.4613707839281,
"DNK","ELDLYPOP","TOT","PC_POP","A","2019",19.7264716368379,
"DNK","ELDLYPOP","TOT","PC_POP","A","2020",20.0397333235828,
"FIN","ELDLYPOP","TOT","PC_POP","A","1950",6.64912736704464,
"FIN","ELDLYPOP","TOT","PC_POP","A","1951",6.65540967923022,
"FIN","ELDLYPOP","TOT","PC_POP","A","1952",6.73222382920716,
"FIN","ELDLYPOP","TOT","PC_POP","A","1953",6.80071449657899,
"FIN","ELDLYPOP","TOT","PC_POP","A","1954",6.85721969542628,
"FIN","ELDLYPOP","TOT","PC_POP","A","1955",6.89962716779999,
"FIN","ELDLYPOP","TOT","PC_POP","A","1956",6.96328073198912,
"FIN","ELDLYPOP","TOT","PC_POP","A","1957",7.03804707294984,
"FIN","ELDLYPOP","TOT","PC_POP","A","1958",7.0984755329029,
"FIN","ELDLYPOP","TOT","PC_POP","A","1959",7.18232044198895,
"FIN","ELDLYPOP","TOT","PC_POP","A","1960",7.30299778785285,
"FIN","ELDLYPOP","TOT","PC_POP","A","1961",7.43181976625457,
"FIN","ELDLYPOP","TOT","PC_POP","A","1962",7.52762698483026,
"FIN","ELDLYPOP","TOT","PC_POP","A","1963",7.65298486262374,
"FIN","ELDLYPOP","TOT","PC_POP","A","1964",7.84257383405023,
"FIN","ELDLYPOP","TOT","PC_POP","A","1965",8.03044525839817,
"FIN","ELDLYPOP","TOT","PC_POP","A","1966",8.21115124906459,
"FIN","ELDLYPOP","TOT","PC_POP","A","1967",8.39102398896335,
"FIN","ELDLYPOP","TOT","PC_POP","A","1968",8.57186827713823,
"FIN","ELDLYPOP","TOT","PC_POP","A","1969",8.83540216510932,
"FIN","ELDLYPOP","TOT","PC_POP","A","1970",9.15035134459211,
"FIN","ELDLYPOP","TOT","PC_POP","A","1971",9.42225317445932,
"FIN","ELDLYPOP","TOT","PC_POP","A","1972",9.69681803995813,
"FIN","ELDLYPOP","TOT","PC_POP","A","1973",9.99395852491996,
"FIN","ELDLYPOP","TOT","PC_POP","A","1974",10.2998886064075,
"FIN","ELDLYPOP","TOT","PC_POP","A","1975",10.6158838911246,
"FIN","ELDLYPOP","TOT","PC_POP","A","1976",10.9280281187939,
"FIN","ELDLYPOP","TOT","PC_POP","A","1977",11.2413640296271,
"FIN","ELDLYPOP","TOT","PC_POP","A","1978",11.5255315750968,
"FIN","ELDLYPOP","TOT","PC_POP","A","1979",11.773355292085,
"FIN","ELDLYPOP","TOT","PC_POP","A","1980",11.9776873785055,
"FIN","ELDLYPOP","TOT","PC_POP","A","1981",12.114158403754,
"FIN","ELDLYPOP","TOT","PC_POP","A","1982",12.2343576073493,
"FIN","ELDLYPOP","TOT","PC_POP","A","1983",12.3508531883407,
"FIN","ELDLYPOP","TOT","PC_POP","A","1984",12.3951054179539,
"FIN","ELDLYPOP","TOT","PC_POP","A","1985",12.4842264761836,
"FIN","ELDLYPOP","TOT","PC_POP","A","1986",12.6786291593384,
"FIN","ELDLYPOP","TOT","PC_POP","A","1987",12.8610336765729,
"FIN","ELDLYPOP","TOT","PC_POP","A","1988",13.041679883117,
"FIN","ELDLYPOP","TOT","PC_POP","A","1989",13.2208920769403,
"FIN","ELDLYPOP","TOT","PC_POP","A","1990",13.3832942305652,
"FIN","ELDLYPOP","TOT","PC_POP","A","1991",13.5399403678334,
"FIN","ELDLYPOP","TOT","PC_POP","A","1992",13.6850330920926,
"FIN","ELDLYPOP","TOT","PC_POP","A","1993",13.8299741120611,
"FIN","ELDLYPOP","TOT","PC_POP","A","1994",14.01088059644,
"FIN","ELDLYPOP","TOT","PC_POP","A","1995",14.2149232143,
"FIN","ELDLYPOP","TOT","PC_POP","A","1996",14.3970434219593,
"FIN","ELDLYPOP","TOT","PC_POP","A","1997",14.5495218819111,
"FIN","ELDLYPOP","TOT","PC_POP","A","1998",14.6629309523491,
"FIN","ELDLYPOP","TOT","PC_POP","A","1999",14.7709888935566,
"FIN","ELDLYPOP","TOT","PC_POP","A","2000",14.9178847892944,
"FIN","ELDLYPOP","TOT","PC_POP","A","2001",15.0786863158382,
"FIN","ELDLYPOP","TOT","PC_POP","A","2002",15.2476503663617,
"FIN","ELDLYPOP","TOT","PC_POP","A","2003",15.4590150412142,
"FIN","ELDLYPOP","TOT","PC_POP","A","2004",15.7238293377055,
"FIN","ELDLYPOP","TOT","PC_POP","A","2005",15.9366577076304,
"FIN","ELDLYPOP","TOT","PC_POP","A","2006",16.234310989988,
"FIN","ELDLYPOP","TOT","PC_POP","A","2007",16.4874518763428,
"FIN","ELDLYPOP","TOT","PC_POP","A","2008",16.6305253248486,
"FIN","ELDLYPOP","TOT","PC_POP","A","2009",16.8809786795588,
"FIN","ELDLYPOP","TOT","PC_POP","A","2010",17.260472530089,
"FIN","ELDLYPOP","TOT","PC_POP","A","2011",17.8227825172894,
"FIN","ELDLYPOP","TOT","PC_POP","A","2012",18.4507219936878,
"FIN","ELDLYPOP","TOT","PC_POP","A","2013",19.0729319403013,
"FIN","ELDLYPOP","TOT","PC_POP","A","2014",19.6642794745113,
"FIN","ELDLYPOP","TOT","PC_POP","A","2015",20.2069411817952,
"FIN","ELDLYPOP","TOT","PC_POP","A","2016",20.6819940760254,
"FIN","ELDLYPOP","TOT","PC_POP","A","2017",21.143769236062,
"FIN","ELDLYPOP","TOT","PC_POP","A","2018",21.613119331342,
"FIN","ELDLYPOP","TOT","PC_POP","A","2019",22.059835862942,
"FIN","ELDLYPOP","TOT","PC_POP","A","2020",22.4901687209345,
"FRA","ELDLYPOP","TOT","PC_POP","A","1950",11.3831868772997,
"FRA","ELDLYPOP","TOT","PC_POP","A","1951",11.417232533496,
"FRA","ELDLYPOP","TOT","PC_POP","A","1952",11.4541666094555,
"FRA","ELDLYPOP","TOT","PC_POP","A","1953",11.4907675821817,
"FRA","ELDLYPOP","TOT","PC_POP","A","1954",11.5257372938837,
"FRA","ELDLYPOP","TOT","PC_POP","A","1955",11.5552189345101,
"FRA","ELDLYPOP","TOT","PC_POP","A","1956",11.5412573488802,
"FRA","ELDLYPOP","TOT","PC_POP","A","1957",11.5222553204502,
"FRA","ELDLYPOP","TOT","PC_POP","A","1958",11.5467728442783,
"FRA","ELDLYPOP","TOT","PC_POP","A","1959",11.6053256728102,
"FRA","ELDLYPOP","TOT","PC_POP","A","1960",11.6394196263971,
"FRA","ELDLYPOP","TOT","PC_POP","A","1961",11.7154491673182,
"FRA","ELDLYPOP","TOT","PC_POP","A","1962",11.796637227429,
"FRA","ELDLYPOP","TOT","PC_POP","A","1963",11.8451123907327,
"FRA","ELDLYPOP","TOT","PC_POP","A","1964",11.9589525321768,
"FRA","ELDLYPOP","TOT","PC_POP","A","1965",12.1114367775297,
"FRA","ELDLYPOP","TOT","PC_POP","A","1966",12.284621172974,
"FRA","ELDLYPOP","TOT","PC_POP","A","1967",12.481216813444,
"FRA","ELDLYPOP","TOT","PC_POP","A","1968",12.6454112771563,
"FRA","ELDLYPOP","TOT","PC_POP","A","1969",12.762453137281,
"FRA","ELDLYPOP","TOT","PC_POP","A","1970",12.8724127929638,
"FRA","ELDLYPOP","TOT","PC_POP","A","1971",12.9855734993229,
"FRA","ELDLYPOP","TOT","PC_POP","A","1972",13.091799752163,
"FRA","ELDLYPOP","TOT","PC_POP","A","1973",13.2030323322134,
"FRA","ELDLYPOP","TOT","PC_POP","A","1974",13.3314549626215,
"FRA","ELDLYPOP","TOT","PC_POP","A","1975",13.4731910678443,
"FRA","ELDLYPOP","TOT","PC_POP","A","1976",13.5886600826802,
"FRA","ELDLYPOP","TOT","PC_POP","A","1977",13.7116955635571,
"FRA","ELDLYPOP","TOT","PC_POP","A","1978",13.8570132277005,
"FRA","ELDLYPOP","TOT","PC_POP","A","1979",13.9792549469907,
"FRA","ELDLYPOP","TOT","PC_POP","A","1980",13.9262311225914,
"FRA","ELDLYPOP","TOT","PC_POP","A","1981",13.6406933353237,
"FRA","ELDLYPOP","TOT","PC_POP","A","1982",13.3140150767551,
"FRA","ELDLYPOP","TOT","PC_POP","A","1983",13.0442789653727,
"FRA","ELDLYPOP","TOT","PC_POP","A","1984",12.854506029269,
"FRA","ELDLYPOP","TOT","PC_POP","A","1985",12.9150115771627,
"FRA","ELDLYPOP","TOT","PC_POP","A","1986",13.1636043197246,
"FRA","ELDLYPOP","TOT","PC_POP","A","1987",13.3940256760019,
"FRA","ELDLYPOP","TOT","PC_POP","A","1988",13.6122020370871,
"FRA","ELDLYPOP","TOT","PC_POP","A","1989",13.8160594367469,
"FRA","ELDLYPOP","TOT","PC_POP","A","1990",14.0279081072847,
"FRA","ELDLYPOP","TOT","PC_POP","A","1991",14.0789355968311,
"FRA","ELDLYPOP","TOT","PC_POP","A","1992",14.2954643642489,
"FRA","ELDLYPOP","TOT","PC_POP","A","1993",14.5117567362141,
"FRA","ELDLYPOP","TOT","PC_POP","A","1994",14.7367699735033,
"FRA","ELDLYPOP","TOT","PC_POP","A","1995",14.973879071213,
"FRA","ELDLYPOP","TOT","PC_POP","A","1996",15.2018024581565,
"FRA","ELDLYPOP","TOT","PC_POP","A","1997",15.41207536791,
"FRA","ELDLYPOP","TOT","PC_POP","A","1998",15.5933341429626,
"FRA","ELDLYPOP","TOT","PC_POP","A","1999",15.7444965221655,
"FRA","ELDLYPOP","TOT","PC_POP","A","2000",15.8740879752878,
"FRA","ELDLYPOP","TOT","PC_POP","A","2001",15.9857758999904,
"FRA","ELDLYPOP","TOT","PC_POP","A","2002",16.0876169049202,
"FRA","ELDLYPOP","TOT","PC_POP","A","2003",16.1648162602955,
"FRA","ELDLYPOP","TOT","PC_POP","A","2004",16.2555400154903,
"FRA","ELDLYPOP","TOT","PC_POP","A","2005",16.3346761686556,
"FRA","ELDLYPOP","TOT","PC_POP","A","2006",16.3397199386952,
"FRA","ELDLYPOP","TOT","PC_POP","A","2007",16.3555400860205,
"FRA","ELDLYPOP","TOT","PC_POP","A","2008",16.4413365850254,
"FRA","ELDLYPOP","TOT","PC_POP","A","2009",16.5526306256648,
"FRA","ELDLYPOP","TOT","PC_POP","A","2010",16.6740799728357,
"FRA","ELDLYPOP","TOT","PC_POP","A","2011",16.9394430561641,
"FRA","ELDLYPOP","TOT","PC_POP","A","2012",17.3539827639094,
"FRA","ELDLYPOP","TOT","PC_POP","A","2013",17.7919312687921,
"FRA","ELDLYPOP","TOT","PC_POP","A","2014",18.1864505536194,
"FRA","ELDLYPOP","TOT","PC_POP","A","2015",18.6338209996374,
"FRA","ELDLYPOP","TOT","PC_POP","A","2016",19.0744445940453,
"FRA","ELDLYPOP","TOT","PC_POP","A","2017",19.4725279312565,
"FRA","ELDLYPOP","TOT","PC_POP","A","2018",19.8414439238975,
"FRA","ELDLYPOP","TOT","PC_POP","A","2019",20.2197443045533,
"FRA","ELDLYPOP","TOT","PC_POP","A","2020",20.5641796327267,
"DEU","ELDLYPOP","TOT","PC_POP","A","1950",9.66745653318689,
"DEU","ELDLYPOP","TOT","PC_POP","A","1951",9.85700361139686,
"DEU","ELDLYPOP","TOT","PC_POP","A","1952",10.0872302126659,
"DEU","ELDLYPOP","TOT","PC_POP","A","1953",10.2799822441029,
"DEU","ELDLYPOP","TOT","PC_POP","A","1954",10.4661670495845,
"DEU","ELDLYPOP","TOT","PC_POP","A","1955",10.6481147732447,
"DEU","ELDLYPOP","TOT","PC_POP","A","1956",10.8234147421747,
"DEU","ELDLYPOP","TOT","PC_POP","A","1957",11.0195437766971,
"DEU","ELDLYPOP","TOT","PC_POP","A","1958",11.2069865396189,
"DEU","ELDLYPOP","TOT","PC_POP","A","1959",11.3729262364006,
"DEU","ELDLYPOP","TOT","PC_POP","A","1960",11.4800533193091,
"DEU","ELDLYPOP","TOT","PC_POP","A","1961",11.6852491462964,
"DEU","ELDLYPOP","TOT","PC_POP","A","1962",11.9367660353277,
"DEU","ELDLYPOP","TOT","PC_POP","A","1963",12.1070346908966,
"DEU","ELDLYPOP","TOT","PC_POP","A","1964",12.3105677132706,
"DEU","ELDLYPOP","TOT","PC_POP","A","1965",12.5218286835092,
"DEU","ELDLYPOP","TOT","PC_POP","A","1966",12.7548959951351,
"DEU","ELDLYPOP","TOT","PC_POP","A","1967",13.050923790257,
"DEU","ELDLYPOP","TOT","PC_POP","A","1968",13.2955634121063,
"DEU","ELDLYPOP","TOT","PC_POP","A","1969",13.4492182043461,
"DEU","ELDLYPOP","TOT","PC_POP","A","1970",13.6659021506977,
"DEU","ELDLYPOP","TOT","PC_POP","A","1971",13.9027881992988,
"DEU","ELDLYPOP","TOT","PC_POP","A","1972",14.1082395192687,
"DEU","ELDLYPOP","TOT","PC_POP","A","1973",14.3268505163228,
"DEU","ELDLYPOP","TOT","PC_POP","A","1974",14.5766705916182,
"DEU","ELDLYPOP","TOT","PC_POP","A","1975",14.8437591259223,
"DEU","ELDLYPOP","TOT","PC_POP","A","1976",15.0681897895741,
"DEU","ELDLYPOP","TOT","PC_POP","A","1977",15.2925109992267,
"DEU","ELDLYPOP","TOT","PC_POP","A","1978",15.5010804524587,
"DEU","ELDLYPOP","TOT","PC_POP","A","1979",15.6364831211307,
"DEU","ELDLYPOP","TOT","PC_POP","A","1980",15.6019033990349,
"DEU","ELDLYPOP","TOT","PC_POP","A","1981",15.3417925825437,
"DEU","ELDLYPOP","TOT","PC_POP","A","1982",14.9893237049444,
"DEU","ELDLYPOP","TOT","PC_POP","A","1983",14.6459123561449,
"DEU","ELDLYPOP","TOT","PC_POP","A","1984",14.4770945390522,
"DEU","ELDLYPOP","TOT","PC_POP","A","1985",14.569074820456,
"DEU","ELDLYPOP","TOT","PC_POP","A","1986",14.7412576341888,
"DEU","ELDLYPOP","TOT","PC_POP","A","1987",14.8853994197322,
"DEU","ELDLYPOP","TOT","PC_POP","A","1988",14.9515685770141,
"DEU","ELDLYPOP","TOT","PC_POP","A","1989",14.9290048400989,
"DEU","ELDLYPOP","TOT","PC_POP","A","1990",14.923663875158,
"DEU","ELDLYPOP","TOT","PC_POP","A","1991",14.9642172801949,
"DEU","ELDLYPOP","TOT","PC_POP","A","1992",15.0132550733491,
"DEU","ELDLYPOP","TOT","PC_POP","A","1993",15.1167706272908,
"DEU","ELDLYPOP","TOT","PC_POP","A","1994",15.2888935146104,
"DEU","ELDLYPOP","TOT","PC_POP","A","1995",15.4718576396894,
"DEU","ELDLYPOP","TOT","PC_POP","A","1996",15.619410276776,
"DEU","ELDLYPOP","TOT","PC_POP","A","1997",15.7391764651028,
"DEU","ELDLYPOP","TOT","PC_POP","A","1998",15.865179403996,
"DEU","ELDLYPOP","TOT","PC_POP","A","1999",16.089299516446,
"DEU","ELDLYPOP","TOT","PC_POP","A","2000",16.4485878928302,
"DEU","ELDLYPOP","TOT","PC_POP","A","2001",16.8547425288518,
"DEU","ELDLYPOP","TOT","PC_POP","A","2002",17.2778886868499,
"DEU","ELDLYPOP","TOT","PC_POP","A","2003",17.7495019487382,
"DEU","ELDLYPOP","TOT","PC_POP","A","2004",18.3160549626408,
"DEU","ELDLYPOP","TOT","PC_POP","A","2005",18.9388512864665,
"DEU","ELDLYPOP","TOT","PC_POP","A","2006",19.525822714835,
"DEU","ELDLYPOP","TOT","PC_POP","A","2007",19.9462032925652,
"DEU","ELDLYPOP","TOT","PC_POP","A","2008",20.2458377317469,
"DEU","ELDLYPOP","TOT","PC_POP","A","2009",20.5310148280559,
"DEU","ELDLYPOP","TOT","PC_POP","A","2010",20.6329777383687,
"DEU","ELDLYPOP","TOT","PC_POP","A","2011",20.6663754925087,
"DEU","ELDLYPOP","TOT","PC_POP","A","2012",20.7138575113919,
"DEU","ELDLYPOP","TOT","PC_POP","A","2013",20.8120256522349,
"DEU","ELDLYPOP","TOT","PC_POP","A","2014",20.9560782240656,
"DEU","ELDLYPOP","TOT","PC_POP","A","2015",21.0492801953534,
"DEU","ELDLYPOP","TOT","PC_POP","A","2016",21.1356652285418,
"DEU","ELDLYPOP","TOT","PC_POP","A","2017",21.3045561779402,
"DEU","ELDLYPOP","TOT","PC_POP","A","2018",21.4660802693293,
"DEU","ELDLYPOP","TOT","PC_POP","A","2019",21.6469667622135,
"DEU","ELDLYPOP","TOT","PC_POP","A","2020",21.8626357871131,
"GRC","ELDLYPOP","TOT","PC_POP","A","1950",6.75556141550644,
"GRC","ELDLYPOP","TOT","PC_POP","A","1951",6.84376548006427,
"GRC","ELDLYPOP","TOT","PC_POP","A","1952",7.05688177272343,
"GRC","ELDLYPOP","TOT","PC_POP","A","1953",7.19293118651984,
"GRC","ELDLYPOP","TOT","PC_POP","A","1954",7.31489753733873,
"GRC","ELDLYPOP","TOT","PC_POP","A","1955",7.47144762852176,
"GRC","ELDLYPOP","TOT","PC_POP","A","1956",7.62208951722529,
"GRC","ELDLYPOP","TOT","PC_POP","A","1957",7.74939607604439,
"GRC","ELDLYPOP","TOT","PC_POP","A","1958",7.87550276032594,
"GRC","ELDLYPOP","TOT","PC_POP","A","1959",7.99284392822519,
"GRC","ELDLYPOP","TOT","PC_POP","A","1960",8.12146160778778,
"GRC","ELDLYPOP","TOT","PC_POP","A","1961",8.30711891450992,
"GRC","ELDLYPOP","TOT","PC_POP","A","1962",8.48090955824727,
"GRC","ELDLYPOP","TOT","PC_POP","A","1963",8.68619779766204,
"GRC","ELDLYPOP","TOT","PC_POP","A","1964",8.87709655999715,
"GRC","ELDLYPOP","TOT","PC_POP","A","1965",9.03240844537868,
"GRC","ELDLYPOP","TOT","PC_POP","A","1966",9.22007404293487,
"GRC","ELDLYPOP","TOT","PC_POP","A","1967",9.40656857540824,
"GRC","ELDLYPOP","TOT","PC_POP","A","1968",9.60470851235561,
"GRC","ELDLYPOP","TOT","PC_POP","A","1969",9.97722040624825,
"GRC","ELDLYPOP","TOT","PC_POP","A","1970",11.0622706790074,
"GRC","ELDLYPOP","TOT","PC_POP","A","1971",11.1449324858374,
"GRC","ELDLYPOP","TOT","PC_POP","A","1972",11.4044822215532,
"GRC","ELDLYPOP","TOT","PC_POP","A","1973",11.6884079736717,
"GRC","ELDLYPOP","TOT","PC_POP","A","1974",11.9903619975088,
"GRC","ELDLYPOP","TOT","PC_POP","A","1975",12.2333152269674,
"GRC","ELDLYPOP","TOT","PC_POP","A","1976",12.4400388777804,
"GRC","ELDLYPOP","TOT","PC_POP","A","1977",12.659017654764,
"GRC","ELDLYPOP","TOT","PC_POP","A","1978",12.8727813132592,
"GRC","ELDLYPOP","TOT","PC_POP","A","1979",13.0479821554885,
"GRC","ELDLYPOP","TOT","PC_POP","A","1980",13.1406724704836,
"GRC","ELDLYPOP","TOT","PC_POP","A","1981",13.1972022797001,
"GRC","ELDLYPOP","TOT","PC_POP","A","1982",13.2509860296421,
"GRC","ELDLYPOP","TOT","PC_POP","A","1983",13.2689904878087,
"GRC","ELDLYPOP","TOT","PC_POP","A","1984",13.2994186119951,
"GRC","ELDLYPOP","TOT","PC_POP","A","1985",13.3680158851751,
"GRC","ELDLYPOP","TOT","PC_POP","A","1986",13.1704146694619,
"GRC","ELDLYPOP","TOT","PC_POP","A","1987",13.278334875234,
"GRC","ELDLYPOP","TOT","PC_POP","A","1988",13.4160410089153,
"GRC","ELDLYPOP","TOT","PC_POP","A","1989",13.5771962079577,
"GRC","ELDLYPOP","TOT","PC_POP","A","1990",13.71868490912,
"GRC","ELDLYPOP","TOT","PC_POP","A","1991",13.9852429202994,
"GRC","ELDLYPOP","TOT","PC_POP","A","1992",14.3534250890802,
"GRC","ELDLYPOP","TOT","PC_POP","A","1993",14.7470141941869,
"GRC","ELDLYPOP","TOT","PC_POP","A","1994",15.1742464798566,
"GRC","ELDLYPOP","TOT","PC_POP","A","1995",15.5893112772387,
"GRC","ELDLYPOP","TOT","PC_POP","A","1996",16.0112438719512,
"GRC","ELDLYPOP","TOT","PC_POP","A","1997",16.4012634899577,
"GRC","ELDLYPOP","TOT","PC_POP","A","1998",16.7610449766975,
"GRC","ELDLYPOP","TOT","PC_POP","A","1999",17.1381876726145,
"GRC","ELDLYPOP","TOT","PC_POP","A","2000",17.537997628312,
"GRC","ELDLYPOP","TOT","PC_POP","A","2001",17.6041179404148,
"GRC","ELDLYPOP","TOT","PC_POP","A","2002",17.6230794617732,
"GRC","ELDLYPOP","TOT","PC_POP","A","2003",17.9045580958837,
"GRC","ELDLYPOP","TOT","PC_POP","A","2004",18.1611064466348,
"GRC","ELDLYPOP","TOT","PC_POP","A","2005",18.3690630177561,
"GRC","ELDLYPOP","TOT","PC_POP","A","2006",18.5206099325558,
"GRC","ELDLYPOP","TOT","PC_POP","A","2007",18.6247846533627,
"GRC","ELDLYPOP","TOT","PC_POP","A","2008",18.7183348665746,
"GRC","ELDLYPOP","TOT","PC_POP","A","2009",18.8751039095375,
"GRC","ELDLYPOP","TOT","PC_POP","A","2010",19.1335507650874,
"GRC","ELDLYPOP","TOT","PC_POP","A","2011",19.4786535673441,
"GRC","ELDLYPOP","TOT","PC_POP","A","2012",19.8651336666965,
"GRC","ELDLYPOP","TOT","PC_POP","A","2013",20.2744972758841,
"GRC","ELDLYPOP","TOT","PC_POP","A","2014",20.6914536399871,
"GRC","ELDLYPOP","TOT","PC_POP","A","2015",21.079268669664,
"GRC","ELDLYPOP","TOT","PC_POP","A","2016",21.4022204598641,
"GRC","ELDLYPOP","TOT","PC_POP","A","2017",21.6645331766759,
"GRC","ELDLYPOP","TOT","PC_POP","A","2018",21.9113477215848,
"GRC","ELDLYPOP","TOT","PC_POP","A","2019",22.149115279981,
"GRC","ELDLYPOP","TOT","PC_POP","A","2020",22.3958280802378,
"HUN","ELDLYPOP","TOT","PC_POP","A","1950",7.8082989835903,
"HUN","ELDLYPOP","TOT","PC_POP","A","1951",7.94446924203631,
"HUN","ELDLYPOP","TOT","PC_POP","A","1952",8.05063697628472,
"HUN","ELDLYPOP","TOT","PC_POP","A","1953",8.13179041398441,
"HUN","ELDLYPOP","TOT","PC_POP","A","1954",8.18447010163888,
"HUN","ELDLYPOP","TOT","PC_POP","A","1955",8.22891166003794,
"HUN","ELDLYPOP","TOT","PC_POP","A","1956",8.35360547928304,
"HUN","ELDLYPOP","TOT","PC_POP","A","1957",8.52500222575362,
"HUN","ELDLYPOP","TOT","PC_POP","A","1958",8.69460939196652,
"HUN","ELDLYPOP","TOT","PC_POP","A","1959",8.86430587480186,
"HUN","ELDLYPOP","TOT","PC_POP","A","1960",9.03754930378222,
"HUN","ELDLYPOP","TOT","PC_POP","A","1961",9.26345124301478,
"HUN","ELDLYPOP","TOT","PC_POP","A","1962",9.49791085679571,
"HUN","ELDLYPOP","TOT","PC_POP","A","1963",9.75549239548023,
"HUN","ELDLYPOP","TOT","PC_POP","A","1964",10.0473881290938,
"HUN","ELDLYPOP","TOT","PC_POP","A","1965",10.3388749550155,
